dt,dt_iso,uk_date,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1552683600,2019-03-15 21:00:00 +0000 UTC,15/03/2019 21:00,2639996,,,,283.63,283.15,285.15,1012,,,87,4,240,,,,,,,,,75,520,Rain,light intensity shower rain,09n
1552683600,2019-03-15 21:00:00 +0000 UTC,15/03/2019 21:00,2639996,,,,283.63,283.15,285.15,1012,,,87,4,240,,,,,,,,,75,701,Mist,mist,50n
1552683600,2019-03-15 21:00:00 +0000 UTC,15/03/2019 21:00,2639996,,,,283.63,283.15,285.15,1012,,,87,4,240,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1552687200,2019-03-15 22:00:00 +0000 UTC,15/03/2019 22:00,2639996,,,,283.15,282.15,284.15,1012,,,93,4,220,,,,,,,,,75,520,Rain,light intensity shower rain,09n
1552687200,2019-03-15 22:00:00 +0000 UTC,15/03/2019 22:00,2639996,,,,283.15,282.15,284.15,1012,,,93,4,220,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1552690800,2019-03-15 23:00:00 +0000 UTC,15/03/2019 23:00,2639996,,,,283.33,283.15,284.15,1012,,,87,6,220,,,,,,,,,75,701,Mist,mist,50n
1552690800,2019-03-15 23:00:00 +0000 UTC,15/03/2019 23:00,2639996,,,,283.33,283.15,284.15,1012,,,87,6,220,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1552694400,2019-03-16 00:00:00 +0000 UTC,16/03/2019 00:00,2639996,,,,283.74,283.15,284.15,1010,,,93,7,230,,,,,,,,,90,701,Mist,mist,50n
1552698000,2019-03-16 01:00:00 +0000 UTC,16/03/2019 01:00,2639996,,,,283.9,283.15,284.15,1010,,,87,7,220,,0.595,,,,,,,92,500,Rain,light rain,10n
1552701600,2019-03-16 02:00:00 +0000 UTC,16/03/2019 02:00,2639996,,,,284.15,284.15,284.15,1009,,,87,8,220,,0.115,,,,,,,88,500,Rain,light rain,10n
1552705200,2019-03-16 03:00:00 +0000 UTC,16/03/2019 03:00,2639996,,,,283.45,283.15,284.15,1008,,,81,10,220,,0.115,,,,,,,88,500,Rain,light rain,10n
1552708800,2019-03-16 04:00:00 +0000 UTC,16/03/2019 04:00,2639996,,,,283.15,283.15,283.15,1008,,,87,10,220,,,,,,,,,88,300,Drizzle,light intensity drizzle,09n
1552716000,2019-03-16 06:00:00 +0000 UTC,16/03/2019 06:00,2639996,,,,283.15,283.15,283.15,1006,,,81,12,230,,0.165,,,,,,,92,500,Rain,light rain,10n
1552719600,2019-03-16 07:00:00 +0000 UTC,16/03/2019 07:00,2639996,,,,283.35,283.15,284.15,1008,,,81,9,230,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1552723200,2019-03-16 08:00:00 +0000 UTC,16/03/2019 08:00,2639996,,,,283.35,283.15,284.15,1007,,,71,9,240,,,,,,,,,75,721,Haze,haze,50d
1552726800,2019-03-16 09:00:00 +0000 UTC,16/03/2019 09:00,2639996,,,,283.15,283.15,283.15,1007,,,76,9,230,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1552730400,2019-03-16 10:00:00 +0000 UTC,16/03/2019 10:00,2639996,,,,283.43,283.15,284.15,1006,,,76,11,230,,,,,,,,,75,521,Rain,proximity shower rain,09d
1552734000,2019-03-16 11:00:00 +0000 UTC,16/03/2019 11:00,2639996,,,,283.42,283.15,284.15,1005,,,71,11,230,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1552737600,2019-03-16 12:00:00 +0000 UTC,16/03/2019 12:00,2639996,,,,283.28,282.15,284.15,1005,,,76,10,230,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1552741200,2019-03-16 13:00:00 +0000 UTC,16/03/2019 13:00,2639996,,,,283.31,283.15,284.15,1005,,,76,9,220,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1552744800,2019-03-16 14:00:00 +0000 UTC,16/03/2019 14:00,2639996,,,,283.86,283.15,284.15,1003,,,71,10,220,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1552748400,2019-03-16 15:00:00 +0000 UTC,16/03/2019 15:00,2639996,,,,283.58,283.15,284.15,1002,,,76,14,220,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1552752000,2019-03-16 16:00:00 +0000 UTC,16/03/2019 16:00,2639996,,,,283.58,283.15,284.15,1001,,,76,15,210,,,,,,,,,75,803,Clouds,broken clouds,04d
1552755600,2019-03-16 17:00:00 +0000 UTC,16/03/2019 17:00,2639996,,,,283.58,283.15,284.15,1001,,,76,12,210,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1552759200,2019-03-16 18:00:00 +0000 UTC,16/03/2019 18:00,2639996,,,,283.15,283.15,283.15,998,,,87,10,230,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1552759200,2019-03-16 18:00:00 +0000 UTC,16/03/2019 18:00,2639996,,,,283.15,283.15,283.15,998,,,87,10,230,,,,,,,,,75,500,Rain,light rain,10d
1552762800,2019-03-16 19:00:00 +0000 UTC,16/03/2019 19:00,2639996,,,,282.43,282.15,283.15,999,,,93,10,210,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1552762800,2019-03-16 19:00:00 +0000 UTC,16/03/2019 19:00,2639996,,,,282.43,282.15,283.15,999,,,93,10,210,,,,,,,,,75,701,Mist,mist,50n
1552762800,2019-03-16 19:00:00 +0000 UTC,16/03/2019 19:00,2639996,,,,282.43,282.15,283.15,999,,,93,10,210,,,,,,,,,75,721,Haze,haze,50n
1552766400,2019-03-16 20:00:00 +0000 UTC,16/03/2019 20:00,2639996,,,,282.43,282.15,283.15,997,,,93,11,210,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1552766400,2019-03-16 20:00:00 +0000 UTC,16/03/2019 20:00,2639996,,,,282.43,282.15,283.15,997,,,93,11,210,,,,,,,,,75,701,Mist,mist,50n
1552766400,2019-03-16 20:00:00 +0000 UTC,16/03/2019 20:00,2639996,,,,282.43,282.15,283.15,997,,,93,11,210,,,,,,,,,75,501,Rain,moderate rain,10n
1552770000,2019-03-16 21:00:00 +0000 UTC,16/03/2019 21:00,2639996,,,,282.59,282.15,283.15,997,,,93,11,220,,,,,,,,,75,501,Rain,moderate rain,10n
1552773600,2019-03-16 22:00:00 +0000 UTC,16/03/2019 22:00,2639996,,,,281.67,281.15,283.15,996,,,87,5,240,,,,,,,,,92,501,Rain,moderate rain,10n
1552777200,2019-03-16 23:00:00 +0000 UTC,16/03/2019 23:00,2639996,,,,280.88,280.15,281.15,996,,,87,7,260,,,,,,,,,0,500,Rain,light rain,10n
1552777200,2019-03-16 23:00:00 +0000 UTC,16/03/2019 23:00,2639996,,,,280.88,280.15,281.15,996,,,87,7,260,,,,,,,,,0,300,Drizzle,light intensity drizzle,09n
1552780800,2019-03-17 00:00:00 +0000 UTC,17/03/2019 00:00,2639996,,,,279.89,279.15,280.15,997,,,81,6,250,,0.96,,,,,,,0,500,Rain,light rain,10n
1552784400,2019-03-17 01:00:00 +0000 UTC,17/03/2019 01:00,2639996,,,,279.63,279.15,280.15,997,,,87,5,240,,0.96,,,,,,,0,500,Rain,light rain,10n
1552788000,2019-03-17 02:00:00 +0000 UTC,17/03/2019 02:00,2639996,,,,279.15,279.15,279.15,998,,,87,6,250,,,,,,,,,12,801,Clouds,few clouds,02n
1552791600,2019-03-17 03:00:00 +0000 UTC,17/03/2019 03:00,2639996,,,,278.41,278.15,279.15,998,,,86,6,250,,,,,,,,,12,801,Clouds,few clouds,02n
1552795200,2019-03-17 04:00:00 +0000 UTC,17/03/2019 04:00,2639996,,,,277.88,277.15,278.15,1000,,,80,5,260,,,,,,,,,12,801,Clouds,few clouds,02n
1552798800,2019-03-17 05:00:00 +0000 UTC,17/03/2019 05:00,2639996,,,,277.41,277.15,278.15,1000,,,86,5,250,,,,,,,,,0,800,Clear,Sky is Clear,01n
1552802400,2019-03-17 06:00:00 +0000 UTC,17/03/2019 06:00,2639996,,,,276.94,276.15,277.15,1001,,,93,4,250,,,,,,,,,0,800,Clear,Sky is Clear,01n
1552806000,2019-03-17 07:00:00 +0000 UTC,17/03/2019 07:00,2639996,,,,276.75,276.15,277.15,1004,,,80,5,290,,,,,,,,,40,520,Rain,light intensity shower rain,09d
1552809600,2019-03-17 08:00:00 +0000 UTC,17/03/2019 08:00,2639996,,,,276.48,276.15,277.15,1004,,,86,3,260,,,,,,,,,20,801,Clouds,few clouds,02d
1552813200,2019-03-17 09:00:00 +0000 UTC,17/03/2019 09:00,2639996,,,,277.79,277.15,279.15,1005,,,80,4,270,,,,,,,,,20,801,Clouds,few clouds,02d
1552816800,2019-03-17 10:00:00 +0000 UTC,17/03/2019 10:00,2639996,,,,278.83,277.15,280.15,1007,,,75,4,260,,,,,,,,,40,802,Clouds,scattered clouds,03d
1552820400,2019-03-17 11:00:00 +0000 UTC,17/03/2019 11:00,2639996,,,,280.25,279.15,282.15,1007,,,86,6,260,,,,,,,,,40,802,Clouds,scattered clouds,03d
1552824000,2019-03-17 12:00:00 +0000 UTC,17/03/2019 12:00,2639996,,,,280.93,280.15,282.15,1008,,,52,7,270,,,,,,,,,40,802,Clouds,scattered clouds,03d
1552827600,2019-03-17 13:00:00 +0000 UTC,17/03/2019 13:00,2639996,,,,281.71,281.15,283.15,1008,,,45,6,270,,,,,,,,,40,802,Clouds,scattered clouds,03d
1552831200,2019-03-17 14:00:00 +0000 UTC,17/03/2019 14:00,2639996,,,,282.29,281.15,283.15,1008,,,45,7,270,,,,,,,,,20,521,Rain,proximity shower rain,09d
1552834800,2019-03-17 15:00:00 +0000 UTC,17/03/2019 15:00,2639996,,,,282.71,282.15,284.15,1008,,,49,8,260,,,,,,,,,20,801,Clouds,few clouds,02d
1552838400,2019-03-17 16:00:00 +0000 UTC,17/03/2019 16:00,2639996,,,,281.71,280.15,283.15,1009,,,42,7,280,,,,,,,,,20,521,Rain,proximity shower rain,09d
1552842000,2019-03-17 17:00:00 +0000 UTC,17/03/2019 17:00,2639996,,,,281.29,280.15,282.15,1010,,,49,7,270,,,,,,,,,20,521,Rain,proximity shower rain,09d
1552845600,2019-03-17 18:00:00 +0000 UTC,17/03/2019 18:00,2639996,,,,280.44,280.15,281.15,1011,,,65,5,270,,,,,,,,,40,521,Rain,proximity shower rain,09d
1552849200,2019-03-17 19:00:00 +0000 UTC,17/03/2019 19:00,2639996,,,,279.44,279.15,280.15,1011,,,81,4,270,,,,,,,,,20,520,Rain,light intensity shower rain,09n
1552852800,2019-03-17 20:00:00 +0000 UTC,17/03/2019 20:00,2639996,,,,278.65,277.15,279.15,1012,,,75,3,260,,,,,,,,,20,801,Clouds,few clouds,02n
1552856400,2019-03-17 21:00:00 +0000 UTC,17/03/2019 21:00,2639996,,,,279.15,279.15,279.15,1014,,,87,5,290,,,,,,,,,20,801,Clouds,few clouds,02n
1552860000,2019-03-17 22:00:00 +0000 UTC,17/03/2019 22:00,2639996,,,,278.81,278.15,279.15,1015,,,75,3,280,,,,,,,,,20,801,Clouds,few clouds,02n
1552863600,2019-03-17 23:00:00 +0000 UTC,17/03/2019 23:00,2639996,,,,278.65,278.15,279.15,1014,,,80,2,280,,,,,,,,,12,801,Clouds,few clouds,02n
1552867200,2019-03-18 00:00:00 +0000 UTC,18/03/2019 00:00,2639996,,,,278.37,277.15,279.15,1015,,,75,3,280,,,,,,,,,12,801,Clouds,few clouds,02n
1552870800,2019-03-18 01:00:00 +0000 UTC,18/03/2019 01:00,2639996,,,,277.4,277.15,278.15,1015,,,80,3,250,,,,,,,,,12,801,Clouds,few clouds,02n
1552874400,2019-03-18 02:00:00 +0000 UTC,18/03/2019 02:00,2639996,,,,277.4,277.15,278.15,1016,,,80,2,270,,,,,,,,,12,801,Clouds,few clouds,02n
1552878000,2019-03-18 03:00:00 +0000 UTC,18/03/2019 03:00,2639996,,,,276.69,275.15,278.15,1017,,,93,3,250,,,,,,,,,12,801,Clouds,few clouds,02n
1552881600,2019-03-18 04:00:00 +0000 UTC,18/03/2019 04:00,2639996,,,,276.6,276.15,277.15,1017,,,86,4,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1552885200,2019-03-18 05:00:00 +0000 UTC,18/03/2019 05:00,2639996,,,,277.15,277.15,277.15,1018,,,80,3,260,,,,,,,,,36,802,Clouds,scattered clouds,03n
1552888800,2019-03-18 06:00:00 +0000 UTC,18/03/2019 06:00,2639996,,,,276.88,276.15,277.15,1019,,,80,4,260,,,,,,,,,36,802,Clouds,scattered clouds,03n
1552892400,2019-03-18 07:00:00 +0000 UTC,18/03/2019 07:00,2639996,,,,276.65,275.15,278.15,1020,,,93,4,301,,,,,,,,,0,800,Clear,Sky is Clear,01d
1552896000,2019-03-18 08:00:00 +0000 UTC,18/03/2019 08:00,2639996,,,,277.16,275.15,279.15,1021,,,93,0,0,,,,,,,,,20,801,Clouds,few clouds,02d
1552899600,2019-03-18 09:00:00 +0000 UTC,18/03/2019 09:00,2639996,,,,278.79,278.15,280.15,1021,,,87,3,290,,,,,,,,,20,801,Clouds,few clouds,02d
1552903200,2019-03-18 10:00:00 +0000 UTC,18/03/2019 10:00,2639996,,,,281.54,280.15,282.15,1022,,,66,3,290,,,,,,,,,20,801,Clouds,few clouds,02d
1552906800,2019-03-18 11:00:00 +0000 UTC,18/03/2019 11:00,2639996,,,,282.72,282.15,283.15,1022,,,61,4,280,,,,,,,,,40,802,Clouds,scattered clouds,03d
1552910400,2019-03-18 12:00:00 +0000 UTC,18/03/2019 12:00,2639996,,,,282.86,282.15,283.15,1022,,,57,4,300,,,,,,,,,40,520,Rain,light intensity shower rain,09d
1552914000,2019-03-18 13:00:00 +0000 UTC,18/03/2019 13:00,2639996,,,,282.43,281.15,283.15,1022,,,61,5,270,,,,,,,,,40,520,Rain,light intensity shower rain,09d
1552917600,2019-03-18 14:00:00 +0000 UTC,18/03/2019 14:00,2639996,,,,282.85,282.15,284.15,1022,,,57,4,280,,,,,,,,,40,521,Rain,proximity shower rain,09d
1552921200,2019-03-18 15:00:00 +0000 UTC,18/03/2019 15:00,2639996,,,,282.44,281.15,283.15,1022,,,61,4,280,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1552924800,2019-03-18 16:00:00 +0000 UTC,18/03/2019 16:00,2639996,,,,282.01,281.15,283.15,1022,,,70,3,270,,,,,,,,,40,521,Rain,proximity shower rain,09d
1552928400,2019-03-18 17:00:00 +0000 UTC,18/03/2019 17:00,2639996,,,,282.15,282.15,282.15,1022,,,70,2,270,,,,,,,,,40,521,Rain,proximity shower rain,09d
1552932000,2019-03-18 18:00:00 +0000 UTC,18/03/2019 18:00,2639996,,,,281.15,281.15,281.15,1023,,,75,2,280,,,,,,,,,40,521,Rain,proximity shower rain,09d
1552935600,2019-03-18 19:00:00 +0000 UTC,18/03/2019 19:00,2639996,,,,280.87,280.15,281.15,1023,,,75,1,0,,,,,,,,,20,801,Clouds,few clouds,02n
1552939200,2019-03-18 20:00:00 +0000 UTC,18/03/2019 20:00,2639996,,,,280.02,278.15,281.15,1023,,,81,1,0,,,,,,,,,40,802,Clouds,scattered clouds,03n
1552942800,2019-03-18 21:00:00 +0000 UTC,18/03/2019 21:00,2639996,,,,280.31,279.15,281.15,1024,,,81,1,0,,,,,,,,,40,802,Clouds,scattered clouds,03n
1552946400,2019-03-18 22:00:00 +0000 UTC,18/03/2019 22:00,2639996,,,,280.36,280.15,281.15,1025,,,87,1,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1552950000,2019-03-18 23:00:00 +0000 UTC,18/03/2019 23:00,2639996,,,,280.15,280.15,280.15,1024,,,93,3,230,,,,,,,,,75,803,Clouds,broken clouds,04n
1552953600,2019-03-19 00:00:00 +0000 UTC,19/03/2019 00:00,2639996,,,,279.69,278.15,280.15,1024,,,100,1,210,,,,,,,,,12,801,Clouds,few clouds,02n
1552957200,2019-03-19 01:00:00 +0000 UTC,19/03/2019 01:00,2639996,,,,279.67,279.15,280.15,1024,,,93,1,220,,,,,,,,,12,801,Clouds,few clouds,02n
1552960800,2019-03-19 02:00:00 +0000 UTC,19/03/2019 02:00,2639996,,,,279.4,279.15,280.15,1025,,,93,1,210,,,,,,,,,44,802,Clouds,scattered clouds,03n
1552964400,2019-03-19 03:00:00 +0000 UTC,19/03/2019 03:00,2639996,,,,278.89,278.15,279.15,1024,,,93,1,220,,,,,,,,,44,701,Mist,mist,50n
1552968000,2019-03-19 04:00:00 +0000 UTC,19/03/2019 04:00,2639996,,,,278.92,278.15,279.15,1025,,,100,3,220,,,,,,,,,75,701,Mist,mist,50n
1552971600,2019-03-19 05:00:00 +0000 UTC,19/03/2019 05:00,2639996,,,,279.38,279.15,280.15,1025,,,100,3,230,,,,,,,,,75,701,Mist,mist,50n
1552975200,2019-03-19 06:00:00 +0000 UTC,19/03/2019 06:00,2639996,,,,278.75,278.15,279.15,1026,,,93,1,245,,,,,,,,,75,701,Mist,mist,50n
1552978800,2019-03-19 07:00:00 +0000 UTC,19/03/2019 07:00,2639996,,,,278.97,278.15,279.15,1026,,,93,1,110,,,,,,,,,40,701,Mist,mist,50d
1552982400,2019-03-19 08:00:00 +0000 UTC,19/03/2019 08:00,2639996,,,,279.55,279.15,280.15,1027,,,93,2,237,,,,,,,,,75,701,Mist,mist,50d
1552986000,2019-03-19 09:00:00 +0000 UTC,19/03/2019 09:00,2639996,,,,280.57,280.15,281.15,1026,,,93,3,240,,,,,,,,,75,721,Haze,haze,50d
1552986000,2019-03-19 09:00:00 +0000 UTC,19/03/2019 09:00,2639996,,,,280.57,280.15,281.15,1026,,,93,3,240,,,,,,,,,75,701,Mist,mist,50d
1552986000,2019-03-19 09:00:00 +0000 UTC,19/03/2019 09:00,2639996,,,,280.57,280.15,281.15,1026,,,93,3,240,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1552989600,2019-03-19 10:00:00 +0000 UTC,19/03/2019 10:00,2639996,,,,282.3,281.15,284.15,1027,,,93,3,230,,,,,,,,,75,701,Mist,mist,50d
1552993200,2019-03-19 11:00:00 +0000 UTC,19/03/2019 11:00,2639996,,,,283.87,283.15,285.15,1028,,,81,1,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1552996800,2019-03-19 12:00:00 +0000 UTC,19/03/2019 12:00,2639996,,,,284.14,283.15,285.15,1028,,,76,2,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1553000400,2019-03-19 13:00:00 +0000 UTC,19/03/2019 13:00,2639996,,,,284.28,283.15,285.15,1028,,,71,3,210,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1553004000,2019-03-19 14:00:00 +0000 UTC,19/03/2019 14:00,2639996,,,,284.59,283.15,285.15,1028,,,76,5,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1553007600,2019-03-19 15:00:00 +0000 UTC,19/03/2019 15:00,2639996,,,,284.3,283.15,285.15,1028,,,81,4,220,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1553011200,2019-03-19 16:00:00 +0000 UTC,19/03/2019 16:00,2639996,,,,283.74,283.15,285.15,1028,,,81,4,210,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1553014800,2019-03-19 17:00:00 +0000 UTC,19/03/2019 17:00,2639996,,,,283.45,282.15,284.15,1028,,,93,3,190,,,,,,,,,75,521,Rain,proximity shower rain,09d
1553018400,2019-03-19 18:00:00 +0000 UTC,19/03/2019 18:00,2639996,,,,283.32,282.15,284.15,1029,,,93,3,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1553022000,2019-03-19 19:00:00 +0000 UTC,19/03/2019 19:00,2639996,,,,283.17,282.15,284.15,1029,,,87,2,220,,,,,,,,,75,803,Clouds,broken clouds,04n
1553025600,2019-03-19 20:00:00 +0000 UTC,19/03/2019 20:00,2639996,,,,282.59,282.15,283.15,1030,,,87,2,220,,,,,,,,,40,802,Clouds,scattered clouds,03n
1553029200,2019-03-19 21:00:00 +0000 UTC,19/03/2019 21:00,2639996,,,,282.44,282.15,283.15,1030,,,87,2,200,,,,,,,,,0,800,Clear,Sky is Clear,01n
1553032800,2019-03-19 22:00:00 +0000 UTC,19/03/2019 22:00,2639996,,,,282.15,282.15,282.15,1031,,,87,1,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1553036400,2019-03-19 23:00:00 +0000 UTC,19/03/2019 23:00,2639996,,,,282.15,282.15,282.15,1030,,,87,3,230,,,,,,,,,75,803,Clouds,broken clouds,04n
1553040000,2019-03-20 00:00:00 +0000 UTC,20/03/2019 00:00,2639996,,,,282.15,282.15,282.15,1030,,,87,2,240,,0.1,,,,,,,68,500,Rain,light rain,10n
1553043600,2019-03-20 01:00:00 +0000 UTC,20/03/2019 01:00,2639996,,,,281.63,281.15,282.15,1030,,,87,1,250,,0.1,,,,,,,68,500,Rain,light rain,10n
1553047200,2019-03-20 02:00:00 +0000 UTC,20/03/2019 02:00,2639996,,,,281.15,281.15,281.15,1030,,,87,1,240,,,,,,,,,68,803,Clouds,broken clouds,04n
1553050800,2019-03-20 03:00:00 +0000 UTC,20/03/2019 03:00,2639996,,,,280.6,279.15,282.15,1030,,,87,2,240,,,,,,,,,68,721,Haze,haze,50n
1553054400,2019-03-20 04:00:00 +0000 UTC,20/03/2019 04:00,2639996,,,,281.11,280.15,282.15,1030,,,93,2,250,,,,,,,,,75,701,Mist,mist,50n
1553058000,2019-03-20 05:00:00 +0000 UTC,20/03/2019 05:00,2639996,,,,281.12,280.15,282.15,1031,,,87,1,0,,,,,,,,,68,701,Mist,mist,50n
1553061600,2019-03-20 06:00:00 +0000 UTC,20/03/2019 06:00,2639996,,,,281.15,281.15,281.15,1031,,,93,2,220,,,,,,,,,75,741,Fog,fog,50n
1553065200,2019-03-20 07:00:00 +0000 UTC,20/03/2019 07:00,2639996,,,,281.15,281.15,281.15,1032,,,93,1,180,,,,,,,,,75,741,Fog,fog,50d
1553068800,2019-03-20 08:00:00 +0000 UTC,20/03/2019 08:00,2639996,,,,281.48,281.15,282.15,1032,,,93,1,180,,,,,,,,,40,721,Haze,haze,50d
1553068800,2019-03-20 08:00:00 +0000 UTC,20/03/2019 08:00,2639996,,,,281.48,281.15,282.15,1032,,,93,1,180,,,,,,,,,40,701,Mist,mist,50d
1553072400,2019-03-20 09:00:00 +0000 UTC,20/03/2019 09:00,2639996,,,,282.32,281.15,283.15,1033,,,93,1,200,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1553076000,2019-03-20 10:00:00 +0000 UTC,20/03/2019 10:00,2639996,,,,282.95,282.15,284.15,1033,,,87,1,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1553079600,2019-03-20 11:00:00 +0000 UTC,20/03/2019 11:00,2639996,,,,283.85,283.15,286.15,1034,,,87,2,190,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1553083200,2019-03-20 12:00:00 +0000 UTC,20/03/2019 12:00,2639996,,,,284.14,283.15,285.15,1033,,,81,2,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1553086800,2019-03-20 13:00:00 +0000 UTC,20/03/2019 13:00,2639996,,,,284.58,284.15,285.15,1033,,,81,4,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1553090400,2019-03-20 14:00:00 +0000 UTC,20/03/2019 14:00,2639996,,,,284.86,284.15,286.15,1033,,,81,4,220,,,,,,,,,75,741,Fog,fog,50d
1553094000,2019-03-20 15:00:00 +0000 UTC,20/03/2019 15:00,2639996,,,,284.73,284.15,285.15,1033,,,81,3,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1553097600,2019-03-20 16:00:00 +0000 UTC,20/03/2019 16:00,2639996,,,,284.73,284.15,285.15,1033,,,76,3,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1553101200,2019-03-20 17:00:00 +0000 UTC,20/03/2019 17:00,2639996,,,,284.57,284.15,285.15,1032,,,76,4,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1553104800,2019-03-20 18:00:00 +0000 UTC,20/03/2019 18:00,2639996,,,,283.73,283.15,284.15,1033,,,81,3,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1553108400,2019-03-20 19:00:00 +0000 UTC,20/03/2019 19:00,2639996,,,,283.45,282.15,284.15,1033,,,87,3,190,,,,,,,,,75,803,Clouds,broken clouds,04n
1553112000,2019-03-20 20:00:00 +0000 UTC,20/03/2019 20:00,2639996,,,,283.16,282.15,284.15,1034,,,87,3,220,,,,,,,,,75,803,Clouds,broken clouds,04n
1553115600,2019-03-20 21:00:00 +0000 UTC,20/03/2019 21:00,2639996,,,,282.87,282.15,283.15,1034,,,81,2,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1553119200,2019-03-20 22:00:00 +0000 UTC,20/03/2019 22:00,2639996,,,,282.15,282.15,282.15,1034,,,81,0,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1553122800,2019-03-20 23:00:00 +0000 UTC,20/03/2019 23:00,2639996,,,,282.15,282.15,282.15,1033,,,93,3,190,,,,,,,,,90,804,Clouds,overcast clouds,04n
1553126400,2019-03-21 00:00:00 +0000 UTC,21/03/2019 00:00,2639996,,,,282.15,282.15,282.15,1033,,,87,2,200,,,,,,,,,48,721,Haze,haze,50n
1553130000,2019-03-21 01:00:00 +0000 UTC,21/03/2019 01:00,2639996,,,,282.15,282.15,282.15,1033,,,87,2,190,,,,,,,,,48,701,Mist,mist,50n
1553133600,2019-03-21 02:00:00 +0000 UTC,21/03/2019 02:00,2639996,,,,282.15,282.15,282.15,1033,,,87,2,200,,,,,,,,,80,701,Mist,mist,50n
1553137200,2019-03-21 03:00:00 +0000 UTC,21/03/2019 03:00,2639996,,,,282.15,282.15,282.15,1033,,,87,2,240,,,,,,,,,80,701,Mist,mist,50n
1553140800,2019-03-21 04:00:00 +0000 UTC,21/03/2019 04:00,2639996,,,,281.87,281.15,282.15,1032,,,87,4,270,,,,,,,,,90,701,Mist,mist,50n
1553144400,2019-03-21 05:00:00 +0000 UTC,21/03/2019 05:00,2639996,,,,281.87,281.15,282.15,1032,,,87,3,240,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1553148000,2019-03-21 06:00:00 +0000 UTC,21/03/2019 06:00,2639996,,,,281.54,281.15,282.15,1034,,,87,1,203,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1553148000,2019-03-21 06:00:00 +0000 UTC,21/03/2019 06:00,2639996,,,,281.54,281.15,282.15,1034,,,87,1,203,,,,,,,,,75,701,Mist,mist,50n
1553148000,2019-03-21 06:00:00 +0000 UTC,21/03/2019 06:00,2639996,,,,281.54,281.15,282.15,1034,,,87,1,203,,,,,,,,,75,721,Haze,haze,50n
1553151600,2019-03-21 07:00:00 +0000 UTC,21/03/2019 07:00,2639996,,,,281.8,281.15,282.15,1033,,,93,1,220,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1553151600,2019-03-21 07:00:00 +0000 UTC,21/03/2019 07:00,2639996,,,,281.8,281.15,282.15,1033,,,93,1,220,,,,,,,,,75,701,Mist,mist,50d
1553151600,2019-03-21 07:00:00 +0000 UTC,21/03/2019 07:00,2639996,,,,281.8,281.15,282.15,1033,,,93,1,220,,,,,,,,,75,721,Haze,haze,50d
1553155200,2019-03-21 08:00:00 +0000 UTC,21/03/2019 08:00,2639996,,,,281.97,281.15,283.15,1034,,,87,0,0,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1553155200,2019-03-21 08:00:00 +0000 UTC,21/03/2019 08:00,2639996,,,,281.97,281.15,283.15,1034,,,87,0,0,,,,,,,,,75,701,Mist,mist,50d
